Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
Mock_T3_3	0.0170373951849013	0.118020840856374	0.150306478360946	0.177738237578033	0.0878351121684278	0	0.190394467160043	0.0851988070897893	0.014855330079463	0.0874985937064526	0	0	0.0663427127703294	0.00262908372959633	0.00214294131564419	0	0	0	0.649190495593547	0.854118949205144
Mock_T3_4	0.00880655671646798	0.196149891059703	0.129015776871738	0.160101080350086	0.0382874364277318	0	0.186158231300894	0.0486124890188984	0	0.085235303432463	0.000305648245055929	0.0112375155636577	0.122134770789928	0.0044863143282928	0.00335617661346674	0.00611280928161628	0	0	0.636617691371308	0.831203778266833
Mock_T4_1	0.0112255186496621	0.235453205542199	0.130704521944134	0.103371094219462	0	0	0.234641435181484	0.0741037738402986	0	0.101728530922277	0	0.0102849876814689	0.0853136430525284	0.00508981090889142	0.0027632169459984	0.00532026111159631	0	0	0.519051569551876	0.889891788552876
Mock_T4_2	0.0151978277249546	0.15237094858454	0.105365362725356	0.135122223552068	0	0	0.317434080382961	0.0611777258806911	0.00370988780746156	0.0670629374638514	0.011865327525492	0.0448446636740451	0.0814118406029123	0.0028589126696827	0.00157826140598394	0	0	0	0.457579931437704	0.912029314475912
Mock_T4_3	0.0163381228676692	0.123429684719485	0.131829867744814	0.133866857781834	0	0	0.297713924936717	0.0406195505558235	0	0.0621612335276453	0.0255913989394835	0.0313319581716789	0.117906643819901	0.00331462337583773	0.00287444100682481	0.0126578592013406	0.000363833350946145	0	0.641041520605242	0.83496463486791
Mock_T4_4	0.00320585720225662	0.21825336469465	0.102670828279511	0.14678051231034	0	0	0.319962082665989	0.0601007322493054	0	0.0793133066342764	0.00119881698051604	0	0.0646468676702822	0.00237997614000623	0.00072470218000392	0.000762952992863126	0	0	0.601191027465232	0.883476664746784
Mock_T5_1	0.00286276288634954	0.144405664789733	0.0611263440626704	0.126874890277881	0	0	0.438581075792165	0.0504457181729508	0	0.0927986965461307	0.00373270880848322	0.00754988636386284	0.0689826121285413	0.0019200382302337	0.000719601940998004	0	0	0	0.580132817441009	0.889751463949795
Mock_T5_2	0.00479261652325507	0.186259057101771	0.0678577128265056	0.107647368306021	0	0	0.408044879345224	0.0495301414113584	0	0.0706756153878439	0.00765862337860749	0.00518422825063003	0.0894475973403121	0.00203761029172002	0.000864549836750956	0	0	0	0.630205926219546	0.862451878727823
Mock_T5_3	0.00967597054165088	0.149201721663402	0.0684944178596409	0.178468320655204	0	0	0.361602532338295	0.0777827380954774	0	0.0851775243753863	0.00622515417125048	0	0.0603875604883992	0.00298405981129273	0	0	0	0	0.684521156516564	0.854187010472334
Mock_T5_4	0.00555378127047963	0.171881081330841	0.0595657395247042	0.119349498690979	0	0	0.454853639231959	0.051001220069436	0	0.0640750134501634	0	0.00597263331288792	0.0651728569676898	0.0023025078628271	0.000272028288033138	0	0	0	0.613176260398568	0.88495711809755
Mock_T6_1	0.00983992797565538	0.255049911998025	0.0777522338863427	0.0842521581167694	0	0	0.41095495374007	0.0424481597981507	0.0113163974859093	0.0406725207915993	0	0.00252470027972171	0.0633544398736088	0.00147326637291776	0.000225985350688059	0.000135344330542476	0	0	0.506633263579132	0.914552206493888
Mock_T6_2	0.00247772487657336	0.312267537299545	0.0435168340787687	0.0830080750482537	0	0	0.355441071157169	0.0369394390283416	0	0.053867307636873	0	0.00571697358586874	0.0975672231692578	0.00590570754224467	0.00075586891550117	0.00253623766160281	0	0	0.660555514790886	0.850707574958928
Mock_T6_3	0.00747946300987618	0.277868171133018	0.0918018429376025	0.121269311831642	0	0	0.348996585829679	0.0459674768329785	0	0.0543423027228319	0	0	0.0479116718655931	0.00151337108210068	0.000585237390584605	0.00162252625291166	0.000642039111180977	0	0.714960170196192	0.877828592358902
Mock_T6_4	0.0105145947049252	0.297311002089541	0.0638371870096627	0.0824920793264776	0	0	0.345025947051324	0.0467474331300084	0.017509322743754	0.0601752053824601	0.000599501733138854	0	0.062636655158511	0.00513510496194355	0.00086868203157406	0.00683911236880951	0.000308172307869853	0	0.7101244028237	0.867000524715402
