GeneSymbol	P002	P004	P007	P017	P035	P051	P053	P064	P077	P080	P092	P094	P097	P110	P112	P122	P130	P152	P155	P196	P200	P213	P214	P217	P008	P009	P010	P016	P020	P023	P024	P037	P038	P039	P049	P050	P052	P054	P059	P068	P079	P085	P095	P098	P100	P109	P111	P114	P127	P138	P140	P142	P143	P144	P154	P158	P159	P169	P170	P174	P181	P183	P188	P199	P202	P203	P204	P205	P219
AT5G13720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G13810	84.3758088480266	69.5059253364123	7.07316510725863	44.3556320240435	42.633717603132	46.504845040816	51.0093273954728	46.071567980702	47.5129931646552	50.0497940571969	49.5106288687219	43.4917373913702	54.5061183817762	49.8908359202186	48.207390376991	58.6920808124919	48.0256090444966	42.360933879578	49.155896829628	61.6061901527951	51.6384463613404	56.2576862131991	52.5337969782159	11.8734299128431	13.726860478688	9.81087501445692	48.7429590891944	14.3559794445556	21.409613895707	32.2234584196275	6.20927047458535	47.0933419312418	5.35125068634712	8.04584230834693	17.2236514649914	48.7652857371982	5.07846696279313	45.3283092251318	48.5029352642574	11.4828188204133	10.9249234602061	24.3237232360102	10.2305262478704	12.6083690034338	48.566045268042	8.7891010639172	9.22237812403117	15.251330061431	10.7431421277118	45.1015038874418	45.1284004191647	6.15439284480657	11.4604921724096	12.7673271404121	18.4523076389521	43.4368597615914	18.9752192964142	50.3938397157331	55.7347745557369	11.2204683474726	55.4427099891714	7.84593350237987	18.1602430723866	52.1020384959256	11.2835783512571	14.8195715791408	12.2281619519371	13.1113727989483	7.81903697065692
AT5G15845	3.64320692061131	3.48611693351876	4.46680389242729	3.51774747467771	3.99493900864006	3.62334507738108	3.90626415301985	3.91137900899218	3.52450112065901	3.79456212797983	4.08089233788838	3.89089411976461	3.51438080582168	4.04035727756464	3.62965322271633	3.54672367486204	3.91491987533801	3.66141372770987	3.83713385878435	4.01773875809114	3.72103913447371	3.55873394437235	3.55091461982008	4.22100874284247	4.33782562385483	3.97736123468272	4.02907485216913	4.08943691118291	4.49610015033661	4.08786034257252	4.34136649020066	3.60762792506996	4.33271076788249	4.51588352604556	3.94082742068432	3.95094773552165	4.05221000703467	4.263580473647	4.42138562350271	4.31734073462726	4.02922605705655	4.14748574933635	3.99147963897787	3.98110978875178	3.94419408954036	3.98466049250454	4.03407453993261	4.44418537295379	4.04979169224372	3.6443620402621	4.40755640361442	3.97317028972469	4.50733895275102	4.06965353547396	4.41110710736719	4.11272903964668	4.07080865512475	3.68628242478403	4.05609983757898	4.13673196512389	3.71028535026125	3.56503302411522	4.45552146703178	3.93738334817581	4.47865662189731	3.6027794421939	3.9125635483814	3.98518055923499	4.36382996303846
AT5G15870	57.4160857399026	34.2501215753624	26.5579457370418	53.8133874164373	8.64135981603257	48.0567186802561	54.9679568034789	35.5321003933409	51.4688737549106	53.8326052136662	9.03239330427785	38.1523619688301	40.4405189271115	14.7090505064428	56.7576469666478	56.4035409771108	46.9823087085564	48.8677807244332	52.2894141577105	28.0819189957686	59.4339638572953	43.307240482698	37.5335488600011	12.4208935481615	9.53362050033388	29.2364883828102	32.3325028069575	55.5863938801573	9.79479698195309	11.6882785390785	10.8559870818272	50.6222574503164	3.8858370017163	17.5757720620293	30.3615372598832	9.80063197267218	34.8159851974645	23.1363123037645	34.3728282367013	10.1047058902977	31.6846173192339	29.8549254594886	30.6720725564421	4.63006883921451	35.8361743109664	34.7638617249466	5.29471012531043	6.60103438628878	9.4103699582887	35.1418383789574	33.7024954366266	9.08451677679579	8.51865315469366	29.617305422385	31.0261785459791	24.8907890296477	28.1011367929975	55.6384671127316	7.03312522024891	21.2508402878877	36.5874555024959	32.7645936409176	11.8020804393324	35.2650889210026	29.9069986920629	37.4197469597472	25.7374053342419	35.5262654026218	22.3252502595874
AT5G15930	70.0346596551319	75.2484619711451	83.969500672797	79.5693294420287	81.1569248920938	77.434505507164	75.9739731661099	85.3412428164367	74.9859239045892	75.5389979272941	82.7615217889032	76.9126972504624	80.7558559863217	77.6857996819309	82.2700973065713	70.6424954658491	74.3674048021707	76.9718949362003	79.5565178825504	78.3472679898597	78.0771693560285	79.4429133136215	74.2343340050345	84.8822631554926	80.9023999678036	81.646945830902	79.3558759578919	76.0677901038984	83.381742448023	76.5696548207648	82.6027852695313	73.5174462434797	73.8387331629863	84.6121645216614	86.0077421120043	81.783457136778	83.5068901018332	82.5089683317428	85.9779084792544	81.9957623533663	88.1096758900902	75.1119506652691	75.4607671877334	83.7124857971149	88.8050924722042	89.8722872624584	80.3737283286193	80.7693291706674	86.1043246076616	74.6219297264609	79.4727469463714	85.8908711235248	83.4476924160953	82.073993092927	91.8762379820696	77.177490631482	87.2908511519546	81.5209190702222	81.5746807244573	80.0524414091126	77.1700867369911	83.3372920968255	85.628256726341	79.0932615607081	83.705081902624	76.2265266232703	86.0915130481833	76.8467472823901	84.2207948475638
AT5G16370	99.8057774526073	87.5575900020314	65.9474566157979	112.698814443568	101.919139954962	123.529273341196	119.638243929016	72.5249013367343	107.347553843064	88.8318422963106	84.6256216861042	89.4389064438531	106.235755072338	75.7125313654428	90.616428940301	98.3096511785719	84.6449624099222	86.8320203522957	78.6043606594743	97.3226647516764	81.9144809897333	81.1856867708911	89.6377964121383	56.9942272732408	64.044557382337	60.2134794587554	84.1788214074087	95.7127137471318	76.1345465075834	71.1378788135114	50.9147679505008	92.7480121997449	59.1442635936565	62.5686880211752	74.1025803608983	69.0062955540675	91.4560608139239	85.7374204568301	85.6546907685706	67.221708910077	63.0348290236887	68.0276630259047	78.1956440663737	98.0281105427829	87.8329115168041	67.8287730576195	56.5855106801402	84.6899950823373	65.2218869660622	109.490362648658	87.8802292624241	91.0886810573344	69.8459274276904	59.5755533846576	75.7336831772018	81.8236128449889	66.0580500013935	106.300128468571	80.75439697989	60.3043476034998	97.7446798938169	79.2636579608753	76.6995177923384	87.668183387627	59.9888781268043	97.3438165634354	66.2227781305706	81.5990115130378	57.6535245746418
AT5G16730	270.385318077762	272.798290349033	310.004101327114	258.128764934267	286.952584523346	271.186292709732	272.174060172385	261.582040369411	262.260256134062	248.1159945467	298.600588795267	280.745995396118	268.255735621706	295.670031707241	262.420316865769	281.30808705769	280.005433955637	260.053569878458	265.139611683486	266.530658852531	273.681733566503	282.589805241579	241.999414455422	272.93166469831	279.924423153661	336.436128044128	260.391626174202	249.727039058858	284.641768244065	315.631190515709	269.413710540956	259.538288437812	343.045486601244	277.141335144393	289.834612951303	275.530290632235	301.096029652038	302.04353911529	308.722383143225	336.136679228759	287.467865963993	275.736646675425	276.366136630984	299.588356257919	307.880996673125	292.553907769021	303.15094276096	287.805922259737	315.373935800697	280.46670058759	289.649274548664	307.419730041171	317.063570634199	293.233298736384	288.996336454945	309.021831958593	300.212586434567	287.959639715162	289.674552219596	308.160291481653	265.81900265085	257.227472158531	297.799614163296	274.629243029756	285.543061019801	252.510127068126	303.780432716518	245.517368612776	293.944954938065
AT5G16910	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342	53.7096760405342
AT5G17000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G17060	53.1172490485487	50.852394418181	47.699009731248	51.7628439441226	47.470778279896	49.5575190813025	52.7384713344077	50.8277512775672	52.8750301211501	51.4092412266737	47.9083872988851	50.3706704941484	51.8173361111727	48.3445779912043	52.3504856264087	51.3342871389781	50.4604874276698	50.8980964466589	51.8012972139178	49.7365650111512	52.1054152042179	51.7645385254253	50.6887188790218	48.2733725381294	48.4490023106852	46.5061017215118	52.738989579733	50.5130611253304	48.4195320788999	48.0352493654674	48.7748293776515	50.8777611404983	46.5678099335287	45.0455402176936	49.7492804319592	47.3809613463746	49.4090610211713	45.0354343319813	49.7487621866339	49.8853209733763	47.8826919340233	48.811588066144	49.1157060564441	44.9896056690212	48.021027409252	49.0475438552874	47.979314816795	47.8626852704072	45.3548688434305	52.0372530030612	50.1275399007749	45.2836633903555	49.3607764786349	48.0251434797551	47.8380421297934	44.8929827862495	48.8276269633989	49.4958108692856	48.7731347963488	46.9177108295022	49.907419977276	51.438711458459	45.0313182614782	52.726274158925	47.8880519927245	52.3987701689451	47.5233519775566	50.9135519126677	47.9238427648939
