tf.at_id target.at_id
AT2G23340 AT4G34620
AT2G23340 AT4G34670
AT2G23340 AT4G34700
AT2G23340 AT4G34870
AT2G23340 AT4G35090
AT2G23340 AT4G35750
AT2G23340 AT4G35770
AT2G23340 AT4G35860
AT2G23340 AT4G36800
AT2G23340 AT4G37260
AT2G23340 AT4G37300
AT2G23340 AT4G37830
AT2G23340 AT4G37930
AT2G23340 AT4G38680
AT2G23340 AT4G38932
AT2G23340 AT4G39200
AT2G23340 AT4G39260
AT2G23340 AT5G01530
AT2G23340 AT5G01650
AT2G23340 AT5G01800
AT2G23340 AT5G02160
AT2G23340 AT5G02450
AT2G23340 AT5G04590
AT2G23340 AT5G05690
AT2G23340 AT5G07220
AT2G23340 AT5G11740
AT2G23340 AT5G11770
AT2G23340 AT5G12250
AT2G23340 AT5G13630
AT2G23340 AT5G13810
AT2G23340 AT5G14780
AT2G23340 AT5G15350
AT2G23340 AT5G15970
AT2G23340 AT5G16130
AT2G23340 AT5G16550
AT2G23340 AT5G17920
AT2G23340 AT5G18670
AT2G23340 AT5G19120
AT2G23340 AT5G19140
AT2G23340 AT5G20020
AT2G23340 AT5G20900
AT2G23340 AT5G21020
AT2G23340 AT5G21940
AT2G23340 AT5G23120
AT2G23340 AT5G27670
AT2G23340 AT5G27700
AT2G23340 AT5G27770
AT2G23340 AT5G28490
AT2G23340 AT5G30510
AT2G23340 AT5G40450
AT2G23340 AT5G42050
AT2G23340 AT5G42300
AT2G23340 AT5G42825
AT2G23340 AT5G42850
AT2G23340 AT5G44340
AT2G23340 AT5G46110
AT2G23340 AT5G46250
AT2G23340 AT5G47030
AT2G23340 AT5G49720
AT2G23340 AT5G50460
AT2G23340 AT5G50920
AT2G23340 AT5G52240
AT2G23340 AT5G53300
AT2G23340 AT5G53370
AT2G23340 AT5G53460
AT2G23340 AT5G54430
AT2G23340 AT5G55160
AT2G23340 AT5G55190
AT2G23340 AT5G55850
AT2G23340 AT5G57040
AT2G23340 AT5G58060
AT2G23340 AT5G58375
AT2G23340 AT5G59730
AT2G23340 AT5G60680
AT2G23340 AT5G60850
AT2G23340 AT5G61410
