GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G02390	NA	0	NA	0	0	117.108964651676	0	NA	NA	0
AT1G02391	0	0	0	0	0	0	0	0	0	0
AT1G02400	NA	0	0	NA	NA	NA	NA	0	NA	NA
AT1G02405	NA	0	NA	0.125799899267447	0	NA	0	NA	NA	0
AT1G02410	NA	NA	NA	NA	26.7045560983761	NA	NA	NA	NA	NA
AT1G02420	0	3.76173972788195	0	2.64433347930344	NA	0	NA	NA	0	0
AT1G02430	0.066677718431301	0.0559361710564574	0	0	0	0	0	0	0	0
AT1G02440	0.0595981135938917	0	0	0	0	0	0	0	0	NA
AT1G02450	0	NA	0	NA	0	NA	0	NA	0	NA
AT1G02460	0	2.08306417830235	0	0.016074252104713	0	0	0	0	0	0
AT1G02470	NA	0.219822147074335	0	0	0	NA	NA	NA	NA	NA
AT1G02475	0	61.4363120407639	NA	NA	115.345928812932	0	NA	NA	0	0
AT1G02490	0	NA	NA	0	0	NA	0	NA	0	0
AT1G02500	NA	NA	NA	344.265207530756	198.65056814612	NA	0	0	NA	0
AT1G02510	0	0	0	0	0	0	0	0	0	0
AT1G02520	0	0.0593083860844419	0	0	0.0769954572432427	0	0	0	0	0
AT1G02530	0	0.0406813495580167	0	0.034571931694922	0	0	0	0	0	0
AT1G02540	0	0	0	0	0	0	0	0	0	0
AT1G02550	0	0	0	0	0	0	0	0	0	0
AT1G02560	NA	260.253562634078	NA	NA	228.300717713997	NA	NA	NA	NA	NA
AT1G02570	0	0.00766179580385762	0	0	0	0.0174895604776868	0	0	0	0.0360889330877991
AT1G02575	0	0	0	0	0	0	0	0	0	0
AT1G02580	0	0	0	0	0.0049188596664882	0	0	0	0	0
AT1G02590	0	0	0	0	0	0	0	0	0	0
AT1G02610	394.390119708001	0	0	0	NA	413.225111400268	NA	NA	0	0
AT1G02620	24.2087583262297	0	0	0	0	NA	NA	0	0	0
AT1G02630	0	0	0	0	0.0240009829388617	0.294265584024393	0	NA	NA	0
AT1G02640	197.032770577837	0	0	0	NA	NA	0	0	NA	0
AT1G02650	62.1118891371355	NA	NA	0	0	NA	0	NA	NA	0
AT1G02660	1171.32608408142	0	0	0	0	900.970598920192	0	0	NA	0
AT1G02670	7.07978533409948	0	0	0	0	NA	NA	0	NA	NA
AT1G02680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G02681	0	0.0436307801410398	0	0	0	0	0	0	NA	0
AT1G02690	NA	3.42752496533154	NA	NA	0	NA	0	NA	NA	NA
AT1G02700	0	0	0	0	0.995345547037037	0	NA	NA	0	0
AT1G02710	0	0	0	0	0	0.00395290939245041	0	0	NA	NA
AT1G02720	NA	11.5501086746984	NA	NA	NA	NA	NA	NA	NA	NA
AT1G02730	NA	5.99380411664039	NA	0	0	0	NA	NA	NA	NA
AT1G02740	25.5473850843191	NA	NA	0	0	NA	NA	NA	NA	NA
AT1G02750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G02770	0.0968192262646534	0	NA	0.274064502268939	0	0	NA	NA	0	0
AT1G02780	NA	988.622222432622	NA	NA	0	NA	NA	NA	NA	NA
AT1G02790	0	0	0	0	0	0	0	0	0	0
AT1G02800	NA	0.123167341198994	0	0.239871556562983	0	NA	0	0	0	NA
AT1G02810	0.177990136812209	0	0	0	0	0	0	0	NA	NA
AT1G02813	0	0	0.0420763335937946	0	0	0	0	0	0	0
AT1G02816	NA	0	NA	NA	NA	NA	NA	NA	NA	0
AT1G02820	NA	582.183075845779	NA	0	0	0	NA	NA	NA	0
AT1G02830	0	0.469016685345792	0	0	0	0	0	0	0	0
AT1G02840	119.692698017563	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G02850	0	0	NA	NA	NA	NA	0	NA	0	0
